GEOID,TempChg,PrepChg,PrepExt,ColdExt,HeatExt,DryChg,ImpSurface,HouseDen,PopEst,HouseSLR,RoadSLR,Hazard(H),Expos(E),Vulner(V),Risk=HEV,HEV*100
51001,1.75473269,0.230753384,119.5,40.1,33.8,-0.045576548,1.879450043,235.7222851,36762.33333,0.017108247,0.000192585,0.211162143,0.022153366,0.299685756,0.001401916,0.1401916
42081,1.716230606,0.295789419,96.5,68.3,30.7,-0.058780636,1.874696412,312.078275,86948.33333,0,0,0.263888864,0.016003259,0.306685346,0.001295157,0.1295157
01045,1.734952497,3.209762525,396.3,24.1,59.5,0.46937936,1.874044577,194.2717086,37673,0,0,0.478879933,0.014245747,0.293189219,0.002000138,0.2000138
36095,1.995785896,-0.476875649,68.9,43.3,35,-0.148600943,1.872654108,201.3977508,12610,0,0,0.212323315,0.013466982,0.276694704,0.000791168,0.0791168
36017,2.117538471,-0.060863272,86.9,53.4,35.4,-0.135921196,1.872226042,212.5317815,26731,0,0,0.271394056,0.01392503,0.306274213,0.001157462,0.1157462
36073,1.847557586,-0.456273302,37.8,61,29,-0.166049818,1.86950478,224.3796184,35397.66667,0,0,0.213335671,0.014198262,0.307891291,0.000932601,0.0932601
42065,2.183171227,1.786313243,348.8,64.3,35.7,0.358694724,1.863209073,231.7760214,12529.33333,0,0,0.48268501,0.013454453,0.284578452,0.001848127,0.1848127
26111,2.115682231,0.13724836,53.8,58.8,24.1,-0.14543099,1.862920488,239.1728207,73137.66667,0,0,0.247827939,0.01535737,0.259007717,0.00098578,0.098578
51061,1.684077519,0.149845396,113.5,60.9,31.9,-0.05484545,1.861646517,204.0722748,81683,0,0,0.24557709,0.015551071,0.258841163,0.000988511,0.0988511
33009,2.213769324,-0.2268309,96.9,44,42,-0.099125454,1.854845787,272.163982,92537.33333,0,0,0.275932644,0.015967043,0.256630427,0.00113067,0.113067
16055,1.924744528,1.909045567,397.3,112.1,32.2,0.326067542,1.852492945,328.965026,175492.3333,0,0,0.610877589,0.018643283,0.320542336,0.003650581,0.3650581
21081,1.791318338,0.112430731,93.5,57.7,30.6,-0.108048552,1.850740254,188.4319259,31070.33333,0,0,0.238515612,0.01386737,0.274036289,0.000906398,0.0906398
01049,1.637806775,0.335014603,90.6,32.3,44,-0.137506554,1.849221697,200.1168271,69040.33333,0,0,0.201887615,0.015063116,0.338920844,0.001030677,0.1030677
18177,1.753618497,0.445197794,87.5,50.4,29,-0.088446521,1.84911628,237.649118,30976,0,0,0.220276183,0.01394309,0.292954012,0.000899759,0.0899759
37169,1.430197912,0.971627117,207.5,60.7,37.7,0.047777805,1.847649642,191.5396037,43433.66667,0,0,0.293297834,0.014237432,0.314092043,0.001311588,0.1311588
51065,1.676984637,0.189783291,145,63.8,36.6,-0.074635954,1.845062018,212.7579654,42625.33333,0,0,0.277220348,0.014233026,0.284677775,0.001123249,0.1123249
47143,1.504538452,0.302960525,105.5,46.9,42.1,-0.144657833,1.837879475,199.2750929,16787.66667,0,0,0.221741989,0.013352251,0.305659822,0.000904984,0.0904984
37149,1.867779514,2.361883793,240.7,39.4,38.6,0.290768897,1.833633609,199.5370175,10928,0,0,0.351223577,0.013140414,0.254957117,0.001176684,0.1176684
42121,2.007276282,-0.204289326,44.5,63.6,34.2,-0.163014138,1.828846721,224.6091175,18650,0,0,0.263528327,0.013394,0.291596528,0.001029248,0.1029248
13237,1.712957478,0.37068572,104.5,40.4,50.2,-0.07598488,1.828092365,195.4870894,23904,0,0,0.255093536,0.013499517,0.277365754,0.000955148,0.0955148
19193,1.893772506,-0.435829059,68.7,56,38.3,-0.314000066,1.827658525,287.1912388,117577.6667,0,0,0.242884096,0.016587341,0.311113513,0.001253415,0.1253415
21035,1.82848145,0.983541515,100.9,40.1,38.8,-0.041779013,1.826818003,213.4587653,28849.66667,0,0,0.250807215,0.013677854,0.307342334,0.001054339,0.1054339
21071,2.024506127,-0.061468447,87.5,63,50.2,-0.147801925,1.826307136,210.0304101,17345.66667,0,0,0.328953503,0.013309041,0.293148225,0.001283419,0.1283419
45055,1.308966143,0.296683575,125.4,46.7,41.9,-0.084792409,1.824315045,188.0177191,63206.33333,0,0,0.204725733,0.014686174,0.304448323,0.000915366,0.0915366
37065,1.601636065,0.773806078,215.8,50.6,47.4,-0.045242744,1.823235323,218.4810127,39696.66667,0,7.76E-05,0.310702203,0.014035754,0.299497525,0.001306091,0.1306091
29145,1.64592893,0.292879933,110.2,44.8,32.1,-0.192620258,1.823157998,213.7087013,52957.33333,0,0,0.204747045,0.014405249,0.314240874,0.000926832,0.0926832
37037,1.115094154,0.284957276,101.2,67.2,41.1,-0.075705451,1.822315937,198.5048232,74038,0,0,0.223452839,0.015029492,0.285887091,0.000960118,0.0960118
50005,1.552944474,0.946431419,74.7,52.7,33.2,0.022324432,1.820717801,203.773735,18239.66667,0,0,0.228378596,0.013286736,0.294484934,0.000893587,0.0893587
37145,1.731579407,-0.720445892,63.7,58,40.2,-0.14146482,1.817557502,189.0506768,29099.66667,0,0,0.227262032,0.013576819,0.29067649,0.000896881,0.0896881
51031,1.656116947,0.245262136,110.5,62.1,37.2,-0.0325486,1.817495769,195.3576792,34465,0,0,0.263055236,0.013755351,0.304943857,0.001103414,0.1103414
50003,2.300045316,3.12527481,570.9,47.7,39.9,1.47290178,1.816965203,282.4084869,13612,0,0,0.661938934,0.01325997,0.250478416,0.002198522,0.2198522
39087,2.377797805,0.270423851,105.7,47.3,40.9,-0.103431491,1.8156252,254.7549848,37865.66667,0,0,0.319180817,0.01395703,0.301846538,0.001344671,0.1344671
12087,1.561528123,-0.461223531,103.5,39,103.4,-0.22775098,1.814308304,3345.8765,100108.3333,0.064250973,0.357884347,0.366034246,0.212412501,0.196200544,0.015254641,1.5254641
01033,1.617577432,0.456679125,103.3,36.9,46.4,-0.123828002,1.81383377,250.1114785,38645.66667,0,0,0.22578983,0.01396046,0.301103345,0.000949117,0.0949117
48007,1.09360485,0.364127382,61.8,41.9,61.5,-0.112846953,1.809573792,510.0256566,27965,0.002877594,1.34E-05,0.207581906,0.0153797,0.280689249,0.000896114,0.0896114
21049,1.869214768,0.114488499,90.3,51.9,33.6,-0.143684266,1.805979711,231.2106537,19478,0,0,0.240729271,0.013273277,0.301157201,0.000962277,0.0962277
19059,1.850675009,0.021445006,79.5,56.7,34.8,-0.282442741,1.805041688,176.6953029,7070.333333,0,0,0.247888053,0.012779955,0.263710117,0.000835433,0.0835433
39157,1.799291838,1.923244247,319.2,73,30.4,0.345207711,1.800660179,209.9422345,62632.33333,0,0,0.44312697,0.014544232,0.308266755,0.001986761,0.1986761
26159,1.504006391,0.661757271,123.7,87.8,20.4,-0.10852716,1.800282548,180.7629081,74629.66667,0,0,0.281270716,0.014862697,0.328133017,0.001371741,0.1371741
19049,1.83181907,0.349862705,101.2,54.3,33.2,-0.238668925,1.799780901,218.719298,65272.66667,0,0,0.253195903,0.014636566,0.277942413,0.001030032,0.1030032
17037,2.023991261,-0.398052395,58.5,54.5,27,-0.253293742,1.798049149,208.4845279,118886,0,0,0.219284338,0.016278963,0.309593406,0.001105162,0.1105162
55035,1.790266706,0.261667797,100.2,67.4,30.2,-0.254646395,1.797673541,251.2329882,118307,0,0,0.269404763,0.016336398,0.298945149,0.001315689,0.1315689
21239,1.704732692,0.237200094,95.3,52.1,32.1,-0.111321183,1.795066721,209.4534084,14518.33333,0,0,0.223479686,0.013003045,0.294775558,0.000856593,0.0856593
36049,1.69189435,1.868866021,102.6,49.4,34.7,0.192159504,1.794659843,155.3796079,12129.33333,0,0,0.282666366,0.012826866,0.307234338,0.001113947,0.1113947
13195,1.540833133,0.253467617,104.4,50.5,47.7,-0.055533306,1.793036765,183.7692894,22676.33333,0,0,0.249766508,0.01319662,0.317167934,0.001045409,0.1045409
18029,1.895572916,-0.170437779,77.4,53.5,34.5,-0.125912206,1.788649519,195.4566598,44893.66667,0,0,0.237350793,0.013880878,0.282950735,0.00093222,0.093222
06071,2.364089394,0.279075986,90.3,33.7,47.9,-0.050508246,1.787776031,1410.31789,3339382.333,0,0,0.306766262,0.118905649,0.532399917,0.019419948,1.9419948
45075,1.683256553,0.349756356,133.8,28.9,52.4,-0.11883229,1.780770523,197.8973844,100929.6667,0,0,0.237997516,0.015579397,0.324209437,0.001202122,0.1202122
29201,1.624355981,-0.326160571,60.8,49,36.7,-0.16265892,1.780664648,274.1229066,27674.66667,0,0,0.192321242,0.013431873,0.295447451,0.00076321,0.076321
55055,2.01567009,-1.145287786,41,65.1,25.3,-0.317346154,1.780053132,195.0390251,79412.33333,0,0,0.212125686,0.014897706,0.312531499,0.000987658,0.0987658
39007,1.738718671,0.602852331,98.1,66.7,28,-0.113364599,1.776341358,203.2889496,79275,0,0,0.266472994,0.014882747,0.311893866,0.001236924,0.1236924
21077,1.564508792,0.335062917,59.1,59.2,32.7,-0.061595271,1.77507013,173.5719441,4817,0,0,0.218398355,0.012496021,0.264815619,0.000722711,0.0722711
51185,1.643851633,0.016044756,89.5,70.5,46.8,-0.108170399,1.773410336,200.8947119,6440.666667,0,0,0.2974609,0.012585101,0.286239041,0.001071557,0.1071557
37141,1.59375891,0.207765163,132.3,39.7,58.6,-0.126287426,1.770244091,241.1839732,89769.66667,0.008259154,0.091964661,0.267740187,0.060554739,0.308820676,0.00500689,0.500689
26069,1.925212866,-1.221760475,21.9,58.6,23.8,-0.266936919,1.764746358,204.93294,8675,0,0,0.172382027,0.012602106,0.296018791,0.000643064,0.0643064
48497,1.605118769,0.23966469,81.2,39.4,37.2,-0.148773882,1.763132285,198.922949,107672.6667,0,0,0.190709803,0.015669346,0.325611819,0.000973025,0.0973025
42131,1.972498389,-0.343862534,66.7,62.8,34.7,-0.11009956,1.761046478,209.4681291,5926.666667,0,0,0.261512605,0.01249896,0.293128207,0.000958129,0.0958129
17091,1.912245995,-0.042008689,76.7,57.4,25.9,-0.198883588,1.757963139,209.1250211,99057.33333,0,0,0.227426553,0.015383271,0.315593415,0.001104124,0.1104124
37043,1.696236806,0.100864275,79.3,47,55,-0.149455809,1.755574738,264.4534843,4450,0,0,0.267722711,0.012515389,0.297528825,0.000996916,0.0996916
13081,1.954485639,-0.027262101,94.8,23.6,62,-0.193770879,1.754501717,206.3268739,15315.33333,0,0,0.260081066,0.012740812,0.298498149,0.000989117,0.0989117
28003,1.624614811,1.578087875,216.1,36.4,45.8,0.004610364,1.751997621,201.3155256,20872.33333,0,0,0.299163747,0.012887702,0.302369072,0.001165794,0.1165794
36089,1.770228696,-0.923568839,13.9,43.6,32.9,-0.192670965,1.749905902,173.5870282,104338.6667,0,0,0.152046987,0.015427259,0.333071298,0.000781275,0.0781275
51047,1.821589935,0.237961358,113.4,57.8,37.3,-0.042191443,1.746719694,192.9349859,48162.33333,0,0,0.27216027,0.013687416,0.290397141,0.001081779,0.1081779
48037,1.632070749,0.109065185,108.8,39.9,38.6,-0.12998397,1.744270659,208.056253,102396.6667,0,0,0.203606978,0.015390547,0.299654562,0.000939004,0.0939004
47013,1.506006696,-0.056431571,86.3,54.7,48.6,-0.1988362,1.740626262,273.4656216,24170.66667,0,0,0.243972389,0.013043584,0.305745553,0.000972966,0.0972966
13111,1.800258534,3.745050688,470.7,33.9,50.2,0.710813074,1.739808917,267.4670017,7142.333333,0,0,0.530674286,0.012495551,0.298110364,0.00197679,0.197679
54053,2.048817683,-0.295054427,111,58.2,40.4,-0.186228219,1.739650106,189.1221142,6106,0,0,0.289800484,0.012318957,0.30319904,0.001082433,0.1082433
47173,1.496898806,-0.174674539,65,55,47.9,-0.187898605,1.73781808,188.2229809,17440,0,0,0.23147868,0.012658306,0.318912789,0.000934455,0.0934455
19033,1.898515556,1.720137716,267.9,58.9,34.1,-0.046487428,1.736935811,216.9858308,26118,0,0,0.402656686,0.012975555,0.285037774,0.001489235,0.1489235
51145,1.628903532,0.151008985,113.2,60.9,37.3,-0.062720039,1.735076448,181.5462374,29585.33333,0,0,0.255004369,0.013006107,0.274406359,0.0009101,0.09101
51067,1.850143188,0.259674115,109.1,53.8,38.3,-0.042194677,1.733714828,163.5194505,49049.66667,7.21E-05,0,0.267572832,0.013603749,0.301756803,0.001098393,0.1098393
54065,1.925328718,0.089811335,112.5,68,34.1,-0.070021474,1.732908821,194.6129377,3208.666667,0,0,0.29541345,0.01219181,0.283607906,0.001021449,0.1021449
26087,2.276653305,-0.362503783,64.7,61.3,29.8,-0.242154495,1.732739866,177.0907627,95940.33333,0,0,0.275272442,0.015052497,0.310678733,0.001287309,0.1287309
50019,1.993872652,1.407528119,87.9,48.1,42,0.095371947,1.732441256,169.4214857,15154,0,0,0.314314647,0.012515315,0.298966558,0.001176059,0.1176059
47043,1.674811155,0.880560012,105.8,43.6,43.3,-0.052322067,1.73065327,186.3646767,47850.66667,0,0,0.254421251,0.013554234,0.320074976,0.001103774,0.1103774
42053,2.006872855,0.023298255,99.8,62.4,34.6,-0.171693572,1.724597495,203.2022994,4332,0,0,0.285918242,0.012184906,0.294662351,0.00102657,0.102657
28105,1.473668961,3.419483382,506.9,35.2,48.3,0.831591795,1.72407707,220.0146427,58063.33333,0,0,0.51486804,0.013888808,0.293545421,0.002099115,0.2099115
48473,1.341212628,0.193176422,81.4,33.3,45.3,-0.06217987,1.722273524,197.9295052,67863.66667,0,0,0.16735284,0.014141782,0.300390538,0.000710924,0.0710924
40041,1.705117574,0.331864191,84.6,41.5,32.5,-0.151384004,1.721947298,156.4143886,53892,0,0,0.196989224,0.01362765,0.315355516,0.000846572,0.0846572
51193,1.986586195,1.56118919,208.1,45.6,42.6,0.172358956,1.720163426,180.9576877,6767.333333,0.000943903,8.02E-06,0.356370295,0.012619929,0.287192777,0.001291612,0.1291612
47177,1.676346542,0.447703885,109.6,42.1,42,-0.134098596,1.719040914,192.4021394,23489,0,0,0.234885447,0.012724459,0.329373873,0.000984429,0.0984429
27009,1.823383832,-0.19491159,47.3,60,30.7,-0.23724164,1.718466215,200.7750627,42384,0,0,0.224008017,0.013325427,0.309972662,0.000925269,0.0925269
42059,1.851923203,-3.308989784,12,80.6,41.3,-0.350540424,1.717647716,194.3607912,11069.33333,0,0,0.215444478,0.012330793,0.297230501,0.000789623,0.0789623
12023,1.521990054,0.502131991,131.3,38.8,73.6,-0.140152679,1.717526621,232.577836,80423.66667,0,0,0.310366752,0.014564123,0.318354691,0.001439033,0.1439033
19139,1.867132395,0.254598281,87.7,53.3,29.8,-0.219425494,1.716443647,211.1301533,38266.66667,0,0,0.236506137,0.013201828,0.273308632,0.000853355,0.0853355
42115,1.923282857,0.005362865,96.1,65.2,33.8,-0.088969948,1.716430207,188.2196503,14681,0,0,0.279316741,0.012423836,0.300602888,0.001043148,0.1043148
50017,1.848379433,0.666968892,70.5,59.2,39.3,0.005508333,1.715932087,176.6342194,16242,0,0,0.285459626,0.012447926,0.298423512,0.001060412,0.1060412
40031,1.640827177,1.055178826,150,46.2,36.9,-0.093211295,1.713291287,279.3252224,131749.6667,0,0,0.265152133,0.016221889,0.301255329,0.00129578,0.129578
24029,1.579228008,0.126011655,171.8,56.7,33.1,-0.064896024,1.712566639,190.9678634,5183.666667,0.001160214,0.006660229,0.24417446,0.015641792,0.242333045,0.000925549,0.0925549
27041,1.912206352,-0.50185115,80.1,64.7,30.3,-0.368079456,1.712441913,165.4620943,29603,0,0,0.243070562,0.012820258,0.296893907,0.000925189,0.0925189
54045,2.139465593,-0.190660051,84.2,63.5,51.8,-0.17715473,1.710541649,185.4800109,7996.666667,0,0,0.342888977,0.012169384,0.264044113,0.001101789,0.1101789
47057,1.434595623,0.082747444,101.4,54.1,46.6,-0.162014647,1.710456827,163.1568514,10375,0,0,0.237446024,0.012202228,0.327962375,0.000950229,0.0950229
48375,1.919686656,-0.642576027,37.2,67.5,43.1,-0.238083183,1.710366649,586.530628,167218,0,0,0.272653039,0.017869783,0.294441632,0.001434593,0.1434593
26027,1.932466212,0.12038161,68.6,71.1,25.6,-0.142610173,1.709824854,157.7350145,26408.33333,0,0,0.266183367,0.012688289,0.294164776,0.000993516,0.0993516
26089,1.879031168,-0.394160522,49.1,91.4,31.4,-0.207509243,1.707149879,164.9891438,18465.33333,0,0,0.305352324,0.012435111,0.271809159,0.001032084,0.1032084
40119,1.491146347,-0.23803896,68.2,49.1,31.3,-0.220192498,1.706854843,227.5894333,91279.66667,0,0,0.165980398,0.014819763,0.317232597,0.000780326,0.0780326
53005,2.067011676,0.155045097,86.4,77.2,37,-0.086942529,1.700769217,310.6364049,230083.6667,0,0,0.343214491,0.019260944,0.361781659,0.002391607,0.2391607
45043,1.668814179,0.209160885,114.8,41,61.7,-0.132765686,1.700536186,200.4199127,69512.66667,0.005558542,9.63E-05,0.28336242,0.016603914,0.284058531,0.001336474,0.1336474
36121,1.906724259,1.640697743,134,64.3,31.3,0.14336536,1.700154727,186.6753199,19978.33333,0,0,0.342582538,0.012473428,0.307585397,0.001314367,0.1314367
47029,1.875431965,-0.050471728,56.5,52.2,53.5,-0.164558336,1.694952726,229.7181462,18129.66667,0,0,0.28529452,0.012458299,0.321674716,0.001143323,0.1143323
26015,1.932918323,-0.855403513,38.1,82.6,28.6,-0.238572886,1.691179138,149.0797707,51521.66667,0,0,0.264820445,0.013326844,0.299055168,0.001055432,0.1055432
48135,1.763547965,0.298654853,82.7,45.8,51.1,-0.126050719,1.690970729,666.3835025,169356.6667,0,0,0.271572601,0.017947885,0.285352722,0.001390853,0.1390853
39101,1.823506388,-1.487789591,17.4,64.4,28,-0.238686177,1.689095519,216.298801,28978.66667,0,0,0.182592517,0.012731713,0.294174118,0.000683871,0.0683871
28067,1.482077444,3.323858142,354.4,43.9,59.6,0.373708011,1.687138147,211.1738512,66072.33333,0,0,0.473829002,0.013866352,0.297305263,0.001953379,0.1953379
48005,1.494658812,0.15290278,77.9,44.4,47.1,-0.085662123,1.684746787,277.133459,103341.3333,0,0,0.215857725,0.015133338,0.302245036,0.000987328,0.0987328
26019,1.681549303,0.109106495,78.2,97,26.1,-0.148684748,1.683841178,169.4735083,12291,0,0,0.307106932,0.012088934,0.288669467,0.001071713,0.1071713
24039,1.591706288,0.161669778,116.8,46.5,36.6,-0.062591572,1.681142941,194.8815239,24715.33333,0.017534315,0.055103367,0.21381385,0.045348468,0.304039237,0.002948004,0.2948004
41071,1.635840661,3.59517825,535.3,107,42.7,-0.111113055,1.680441336,229.3394643,106729,0,0,0.695690237,0.015121862,0.361528638,0.003803329,0.3803329
47051,1.844015543,2.757408187,279.6,34.6,45.2,0.281273291,1.680344748,163.3551452,29555,0,0,0.390095098,0.012592258,0.316462952,0.001554522,0.1554522
42123,2.203523561,0.128013363,63.8,56.9,36,-0.147735861,1.679647356,203.2601131,10730.66667,0,0,0.290859282,0.012072884,0.280702392,0.000985689,0.0985689
36009,1.947207571,0.058306883,90.9,59.6,33.7,-0.173279896,1.677734389,202.9308901,49107,0,0,0.267838017,0.013256622,0.299609967,0.001063803,0.1063803
54099,2.001485042,-0.035129057,85,55.2,40.8,-0.137948597,1.67760251,200.5718351,16511.33333,0,0,0.278991114,0.012234184,0.288322843,0.000984112,0.0984112
01127,1.272824347,0.886198925,118.3,42.8,47.2,-0.051094789,1.677389074,188.4528889,50826.66667,0,0,0.221232486,0.013281438,0.285146762,0.000837843,0.0837843
12007,1.397372778,0.376914947,138.1,47.2,75.8,-0.152836397,1.677046514,181.5275186,19506,0,0,0.322265779,0.012288984,0.308636779,0.0012223,0.12223
01009,1.533813735,0.34074656,97.5,36.7,46.9,-0.09851582,1.675087017,171.6648264,60286.66667,0,0,0.211968395,0.013530012,0.330531356,0.000947942,0.0947942
12129,1.317681104,0.565936507,115.4,56.9,71.9,-0.093771063,1.670101001,309.9721787,52933.66667,0.001258538,0.035449004,0.323759449,0.03011648,0.304263488,0.00296672,0.296672
54057,1.565823265,-0.037959033,101.5,66.7,24.9,-0.109929855,1.669432477,183.6983423,5443,0,0,0.216126733,0.01180127,0.297148763,0.000757899,0.0757899
05033,1.638063909,1.295985715,182.5,44.7,34,-0.066147414,1.668927985,231.4866458,74968.33333,0,0,0.267061102,0.014054764,0.311337913,0.001168601,0.1168601
37009,2.058602436,0.176672389,84.3,47.4,53.6,-0.074337893,1.664453671,171.1651502,3916,0,0,0.310044073,0.011696179,0.314477795,0.001140401,0.1140401
39143,1.708287543,-0.186472227,69.3,71.8,23.2,-0.191513261,1.663737885,202.662293,35475,0,0,0.22521382,0.012733626,0.303120168,0.000869285,0.0869285
24023,1.652666268,-0.075252101,100.8,62.8,30.5,-0.110650751,1.663342597,185.3577027,5796.333333,0,0,0.231340706,0.011773084,0.294011195,0.000800767,0.0800767
05085,1.559988239,0.263239838,105.4,39.4,37.7,-0.093586987,1.662995659,182.0081033,95800,0,0,0.19494577,0.0145733,0.320857412,0.000911557,0.0911557
51171,1.713015259,0.158693547,111.3,66.4,33.4,-0.088641905,1.662558867,221.0500894,22835.66667,0,0,0.266940383,0.01236461,0.304231197,0.00100415,0.100415
42067,2.172508554,-0.092315243,108.5,67.4,35.2,-0.096055254,1.661980331,183.3812167,6470.666667,0,0,0.318194733,0.011781066,0.305066374,0.001143594,0.1143594
50015,1.7050862,-0.232588746,34.5,52.5,34.3,-0.118356834,1.657063567,182.6698569,18016,0,0,0.197709266,0.012105955,0.268945637,0.00064371,0.064371
26091,1.839331728,-1.05198446,32.4,62.8,24.9,-0.239029203,1.656239082,171.6705306,89756.33333,0,0,0.185398374,0.014318937,0.311367041,0.000826588,0.0826588
26149,1.889806328,0.532509236,122.6,70.1,27.6,-0.116691897,1.655262874,168.0755717,48010.33333,0,0,0.297455384,0.01300283,0.309938949,0.00119877,0.119877
